"135","Uganda","4.16","0.32","1.09","0.24","0.45","0.06","0.26","0.00","2018"
"136","Benin","4.14","0.38","0.37","0.24","0.44","0.07","0.16","0.00","2018"
"137","Sudan","4.14","0.61","1.24","0.31","0.02","0.08","0.13","0.00","2018"
"138","Ukraine","4.10","0.79","1.41","0.61","0.16","0.01","0.19","0.00","2018"
"139","Togo","4.00","0.26","0.47","0.25","0.43","0.10","0.16","0.00","2018"
"140","Guinea","3.96","0.34","0.79","0.21","0.39","0.09","0.19","0.00","2018"
"141","Lesotho","3.81","0.47","1.22","0.08","0.42","0.11","0.12","0.00","2018"
"142","Angola","3.80","0.73","1.13","0.27","0.00","0.06","0.08","0.00","2018"
"143","Madagascar","3.77","0.26","0.91","0.40","0.22","0.05","0.16","0.00","2018"
"144","Zimbabwe","3.69","0.36","1.09","0.25","0.41","0.10","0.13","0.00","2018"
"145","Afghanistan","3.63","0.33","0.54","0.26","0.09","0.04","0.19","0.00","2018"
"146","Botswana","3.59","1.02","1.17","0.42","0.56","0.09","0.04","0.00","2018"
"147","Malawi","3.59","0.19","0.54","0.31","0.53","0.08","0.21","0.00","2018"
"148","Haiti","3.58","0.32","0.71","0.29","0.03","0.10","0.39","0.00","2018"
"149","Liberia","3.50","0.08","0.86","0.27","0.42","0.03","0.21","0.00","2018"
"150","Syria","3.46","0.69","0.38","0.54","0.09","0.14","0.38","0.00","2018"
"151","Rwanda","3.41","0.33","0.90","0.40","0.64","0.44","0.20","0.00","2018"
"152","Yemen","3.36","0.44","1.07","0.34","0.24","0.06","0.08","0.00","2018"
"153","Tanzania","3.30","0.46","0.99","0.38","0.48","0.10","0.27","0.00","2018"
"154","South Sudan","3.25","0.34","0.61","0.18","0.11","0.11","0.22","0.00","2018"
"155","Central African Republic","3.08","0.02","0.00","0.01","0.31","0.04","0.22","0.00","2018"
"156","Burundi","2.91","0.09","0.63","0.15","0.07","0.08","0.15","0.00","2018"
"1","Finland","7.77","1.34","1.59","0.99","0.60","0.39","0.15","0.00","2019"
"2","Denmark","7.60","1.38","1.57","1.00","0.59","0.41","0.25","0.00","2019"
"3","Norway","7.55","1.49","1.58","1.03","0.60","0.34","0.27","0.00","2019"
"4","Iceland","7.49","1.38","1.62","1.03","0.59","0.12","0.35","0.00","2019"
"5","Netherlands","7.49","1.40","1.52","1.00","0.56","0.30","0.32","0.00","2019"
"6","Switzerland","7.48","1.45","1.53","1.05","0.57","0.34","0.26","0.00","2019"
"7","Sweden","7.34","1.39","1.49","1.01","0.57","0.37","0.27","0.00","2019"
"8","New Zealand","7.31","1.30","1.56","1.03","0.59","0.38","0.33","0.00","2019"
"9","Canada","7.28","1.37","1.51","1.04","0.58","0.31","0.29","0.00","2019"
"10","Austria","7.25","1.38","1.48","1.02","0.53","0.23","0.24","0.00","2019"
"11","Australia","7.23","1.37","1.55","1.04","0.56","0.29","0.33","0.00","2019"
"12","Costa Rica","7.17","1.03","1.44","0.96","0.56","0.09","0.14","0.00","2019"
"13","Israel","7.14","1.28","1.46","1.03","0.37","0.08","0.26","0.00","2019"
"14","Luxembourg","7.09","1.61","1.48","1.01","0.53","0.32","0.19","0.00","2019"
"15","United Kingdom","7.05","1.33","1.54","1.00","0.45","0.28","0.35","0.00","2019"
"16","Ireland","7.02","1.50","1.55","1.00","0.52","0.31","0.30","0.00","2019"
"17","Germany","6.99","1.37","1.45","0.99","0.50","0.27","0.26","0.00","2019"
"18","Belgium","6.92","1.36","1.50","0.99","0.47","0.21","0.16","0.00","2019"
"19","United States","6.89","1.43","1.46","0.87","0.45","0.13","0.28","0.00","2019"
"20","Czech Republic","6.85","1.27","1.49","0.92","0.46","0.04","0.05","0.00","2019"
"21","United Arab Emirates","6.83","1.50","1.31","0.83","0.60","0.18","0.26","0.00","2019"
"22","Malta","6.73","1.30","1.52","1.00","0.56","0.15","0.38","0.00","2019"
"23","Mexico","6.60","1.07","1.32","0.86","0.43","0.07","0.07","0.00","2019"
"24","France","6.59","1.32","1.47","1.05","0.44","0.18","0.11","0.00","2019"
"25","Taiwan","6.45","1.37","1.43","0.91","0.35","0.10","0.24","0.00","2019"
"26","Chile","6.44","1.16","1.37","0.92","0.36","0.06","0.19","0.00","2019"
"27","Guatemala","6.44","0.80","1.27","0.75","0.54","0.08","0.18","0.00","2019"
"28","Saudi Arabia","6.38","1.40","1.36","0.80","0.44","0.13","0.08","0.00","2019"
"29","Qatar","6.37","1.68","1.31","0.87","0.56","0.17","0.22","0.00","2019"
"30","Spain","6.35","1.29","1.48","1.06","0.36","0.08","0.15","0.00","2019"
"31","Panama","6.32","1.15","1.44","0.91","0.52","0.05","0.11","0.00","2019"
"32","Brazil","6.30","1.00","1.44","0.80","0.39","0.09","0.10","0.00","2019"
"33","Uruguay","6.29","1.12","1.47","0.89","0.52","0.15","0.13","0.00","2019"
"34","Singapore","6.26","1.57","1.46","1.14","0.56","0.45","0.27","0.00","2019"
"35","El Salvador","6.25","0.79","1.24","0.79","0.43","0.07","0.09","0.00","2019"
"36","Italy","6.22","1.29","1.49","1.04","0.23","0.03","0.16","0.00","2019"
"37","Bahrain","6.20","1.36","1.37","0.87","0.54","0.11","0.26","0.00","2019"
"38","Slovakia","6.20","1.25","1.50","0.88","0.33","0.01","0.12","0.00","2019"
"39","Trinidad & Tobago","6.19","1.23","1.48","0.71","0.49","0.02","0.19","0.00","2019"
"40","Poland","6.18","1.21","1.44","0.88","0.48","0.05","0.12","0.00","2019"
"41","Uzbekistan","6.17","0.75","1.53","0.76","0.63","0.24","0.32","0.00","2019"
"42","Lithuania","6.15","1.24","1.52","0.82","0.29","0.04","0.04","0.00","2019"
"43","Colombia","6.13","0.99","1.41","0.84","0.47","0.03","0.10","0.00","2019"
"44","Slovenia","6.12","1.26","1.52","0.95","0.56","0.06","0.14","0.00","2019"
"45","Nicaragua","6.11","0.69","1.33","0.84","0.44","0.13","0.20","0.00","2019"
"46","Kosovo","6.10","0.88","1.23","0.76","0.49","0.01","0.26","0.00","2019"
"47","Argentina","6.09","1.09","1.43","0.88","0.47","0.05","0.07","0.00","2019"
"48","Romania","6.07","1.16","1.23","0.83","0.46","0.01","0.08","0.00","2019"
"49","Cyprus","6.05","1.26","1.22","1.04","0.41","0.04","0.19","0.00","2019"
"50","Ecuador","6.03","0.91","1.31","0.87","0.50","0.09","0.13","0.00","2019"
"51","Kuwait","6.02","1.50","1.32","0.81","0.49","0.10","0.14","0.00","2019"
"52","Thailand","6.01","1.05","1.41","0.83","0.56","0.03","0.36","0.00","2019"
"53","Latvia","5.94","1.19","1.47","0.81","0.26","0.06","0.08","0.00","2019"
"54","South Korea","5.90","1.30","1.22","1.04","0.16","0.06","0.18","0.00","2019"
"55","Estonia","5.89","1.24","1.53","0.87","0.50","0.16","0.10","0.00","2019"
"56","Jamaica","5.89","0.83","1.48","0.83","0.49","0.03","0.11","0.00","2019"
"57","Mauritius","5.89","1.12","1.40","0.80","0.50","0.06","0.22","0.00","2019"
"58","Japan","5.89","1.33","1.42","1.09","0.45","0.14","0.07","0.00","2019"
"59","Honduras","5.86","0.64","1.24","0.83","0.51","0.08","0.25","0.00","2019"
"60","Kazakhstan","5.81","1.17","1.51","0.73","0.41","0.10","0.15","0.00","2019"
"61","Bolivia","5.78","0.78","1.21","0.71","0.51","0.06","0.14","0.00","2019"
"62","Hungary","5.76","1.20","1.41","0.83","0.20","0.02","0.08","0.00","2019"
"63","Paraguay","5.74","0.86","1.48","0.78","0.51","0.08","0.18","0.00","2019"
"64","Northern Cyprus","5.72","1.26","1.25","1.04","0.42","0.16","0.19","0.00","2019"
"65","Peru","5.70","0.96","1.27","0.85","0.46","0.03","0.08","0.00","2019"
"66","Portugal","5.69","1.22","1.43","1.00","0.51","0.03","0.05","0.00","2019"
"67","Pakistan","5.65","0.68","0.89","0.54","0.31","0.10","0.22","0.00","2019"
"68","Russia","5.65","1.18","1.45","0.73","0.33","0.03","0.08","0.00","2019"
"69","Philippines","5.63","0.81","1.29","0.66","0.56","0.11","0.12","0.00","2019"
"70","Serbia","5.60","1.00","1.38","0.85","0.28","0.04","0.14","0.00","2019"
"71","Moldova","5.53","0.69","1.33","0.74","0.25","0.00","0.18","0.00","2019"
"72","Libya","5.53","1.04","1.30","0.67","0.42","0.15","0.13","0.00","2019"
"73","Montenegro","5.52","1.05","1.36","0.87","0.20","0.08","0.14","0.00","2019"
"74","Tajikistan","5.47","0.49","1.10","0.72","0.39","0.14","0.23","0.00","2019"
"75","Croatia","5.43","1.16","1.27","0.91","0.30","0.02","0.12","0.00","2019"
"76","Hong Kong","5.43","1.44","1.28","1.12","0.44","0.29","0.26","0.00","2019"
"77","Dominican Republic","5.43","1.02","1.40","0.78","0.50","0.10","0.11","0.00","2019"
"78","Bosnia and Herzegovina","5.39","0.95","1.21","0.85","0.21","0.01","0.26","0.00","2019"
"79","Turkey","5.37","1.18","1.36","0.81","0.20","0.11","0.08","0.00","2019"
"80","Malaysia","5.34","1.22","1.17","0.83","0.51","0.02","0.26","0.00","2019"
"81","Belarus","5.32","1.07","1.47","0.79","0.24","0.14","0.09","0.00","2019"
"82","Greece","5.29","1.18","1.16","1.00","0.07","0.03","0.00","0.00","2019"
"83","Mongolia","5.29","0.95","1.53","0.67","0.32","0.04","0.24","0.00","2019"
"84","North Macedonia","5.27","0.98","1.29","0.84","0.35","0.03","0.19","0.00","2019"
"85","Nigeria","5.27","0.70","1.11","0.25","0.43","0.04","0.22","0.00","2019"
"86","Kyrgyzstan","5.26","0.55","1.44","0.72","0.51","0.02","0.30","0.00","2019"
"87","Turkmenistan","5.25","1.05","1.54","0.66","0.39","0.03","0.24","0.00","2019"
"88","Algeria","5.21","1.00","1.16","0.79","0.09","0.11","0.07","0.00","2019"
"89","Morocco","5.21","0.80","0.78","0.78","0.42","0.08","0.04","0.00","2019"
"90","Azerbaijan","5.21","1.04","1.15","0.77","0.35","0.18","0.04","0.00","2019"
"91","Lebanon","5.20","0.99","1.22","0.82","0.22","0.03","0.17","0.00","2019"
"92","Indonesia","5.19","0.93","1.20","0.66","0.49","0.03","0.50","0.00","2019"
"93","China","5.19","1.03","1.13","0.89","0.52","0.10","0.06","0.00","2019"
"94","Vietnam","5.18","0.74","1.35","0.85","0.54","0.07","0.15","0.00","2019"
"95","Bhutan","5.08","0.81","1.32","0.60","0.46","0.17","0.37","0.00","2019"
"96","Cameroon","5.04","0.55","0.91","0.33","0.38","0.04","0.19","0.00","2019"
"97","Bulgaria","5.01","1.09","1.51","0.82","0.31","0.00","0.08","0.00","2019"
"98","Ghana","5.00","0.61","0.87","0.49","0.38","0.04","0.25","0.00","2019"
"99","Ivory Coast","4.94","0.57","0.81","0.23","0.35","0.09","0.15","0.00","2019"
"100","Nepal","4.91","0.45","1.23","0.68","0.44","0.09","0.29","0.00","2019"
"101","Jordan","4.91","0.84","1.23","0.82","0.38","0.13","0.11","0.00","2019"
"102","Benin","4.88","0.39","0.44","0.40","0.35","0.08","0.18","0.00","2019"
"103","Congo (Brazzaville)","4.81","0.67","0.80","0.51","0.37","0.09","0.11","0.00","2019"
"104","Gabon","4.80","1.06","1.18","0.57","0.30","0.06","0.04","0.00","2019"
"105","Laos","4.80","0.76","1.03","0.55","0.55","0.16","0.27","0.00","2019"
"106","South Africa","4.72","0.96","1.35","0.47","0.39","0.06","0.13","0.00","2019"
"107","Albania","4.72","0.95","0.85","0.87","0.38","0.03","0.18","0.00","2019"
"108","Venezuela","4.71","0.96","1.43","0.81","0.15","0.05","0.06","0.00","2019"
"109","Cambodia","4.70","0.57","1.12","0.64","0.61","0.06","0.23","0.00","2019"
"110","Palestinian Territories","4.70","0.66","1.25","0.67","0.23","0.07","0.10","0.00","2019"
"111","Senegal","4.68","0.45","1.13","0.57","0.29","0.07","0.15","0.00","2019"
"112","Somalia","4.67","0.00","0.70","0.27","0.56","0.27","0.24","0.00","2019"
"113","Namibia","4.64","0.88","1.31","0.48","0.40","0.06","0.07","0.00","2019"
"114","Niger","4.63","0.14","0.77","0.37","0.32","0.10","0.19","0.00","2019"
"115","Burkina Faso","4.59","0.33","1.06","0.38","0.26","0.11","0.18","0.00","2019"
"116","Armenia","4.56","0.85","1.06","0.82","0.28","0.06","0.10","0.00","2019"
"117","Iran","4.55","1.10","0.84","0.79","0.31","0.13","0.27","0.00","2019"
"118","Guinea","4.53","0.38","0.83","0.38","0.33","0.09","0.21","0.00","2019"
"119","Georgia","4.52","0.89","0.67","0.75","0.35","0.16","0.04","0.00","2019"
"120","Gambia","4.52","0.31","0.94","0.43","0.38","0.17","0.27","0.00","2019"
"121","Kenya","4.51","0.51","0.98","0.58","0.43","0.05","0.37","0.00","2019"
"122","Mauritania","4.49","0.57","1.17","0.49","0.07","0.09","0.11","0.00","2019"
"123","Mozambique","4.47","0.20","0.99","0.39","0.49","0.14","0.20","0.00","2019"
"124","Tunisia","4.46","0.92","1.00","0.82","0.17","0.06","0.06","0.00","2019"
"125","Bangladesh","4.46","0.56","0.93","0.72","0.53","0.14","0.17","0.00","2019"
"126","Iraq","4.44","1.04","0.98","0.57","0.24","0.09","0.15","0.00","2019"
"127","Congo (Kinshasa)","4.42","0.09","1.13","0.36","0.27","0.05","0.21","0.00","2019"
"128","Mali","4.39","0.39","1.11","0.31","0.33","0.05","0.15","0.00","2019"
"129","Sierra Leone","4.37","0.27","0.84","0.24","0.31","0.05","0.25","0.00","2019"
"130","Sri Lanka","4.37","0.95","1.27","0.83","0.47","0.05","0.24","0.00","2019"
"131","Myanmar","4.36","0.71","1.18","0.56","0.53","0.17","0.57","0.00","2019"
"132","Chad","4.35","0.35","0.77","0.19","0.17","0.08","0.20","0.00","2019"
"133","Ukraine","4.33","0.82","1.39","0.74","0.18","0.01","0.19","0.00","2019"
"134","Ethiopia","4.29","0.34","1.03","0.53","0.34","0.10","0.21","0.00","2019"
"135","Swaziland","4.21","0.81","1.15","0.00","0.31","0.14","0.07","0.00","2019"
"136","Uganda","4.19","0.33","1.07","0.44","0.36","0.06","0.25","0.00","2019"
"137","Egypt","4.17","0.91","1.04","0.64","0.24","0.07","0.08","0.00","2019"
"138","Zambia","4.11","0.58","1.06","0.43","0.43","0.09","0.25","0.00","2019"
"139","Togo","4.09","0.28","0.57","0.41","0.29","0.09","0.18","0.00","2019"
"140","India","4.02","0.76","0.77","0.59","0.50","0.09","0.20","0.00","2019"
"141","Liberia","3.98","0.07","0.92","0.44","0.37","0.03","0.23","0.00","2019"
"142","Comoros","3.97","0.27","0.76","0.51","0.14","0.08","0.28","0.00","2019"
"143","Madagascar","3.93","0.27","0.92","0.56","0.15","0.04","0.17","0.00","2019"
"144","Lesotho","3.80","0.49","1.17","0.17","0.36","0.09","0.11","0.00","2019"
"145","Burundi","3.78","0.05","0.45","0.38","0.22","0.18","0.18","0.00","2019"
"146","Zimbabwe","3.66","0.37","1.11","0.43","0.36","0.09","0.15","0.00","2019"
"147","Haiti","3.60","0.32","0.69","0.45","0.03","0.11","0.42","0.00","2019"
"148","Botswana","3.49","1.04","1.15","0.54","0.46","0.10","0.03","0.00","2019"
"149","Syria","3.46","0.62","0.38","0.44","0.01","0.14","0.33","0.00","2019"
"150","Malawi","3.41","0.19","0.56","0.50","0.44","0.09","0.22","0.00","2019"
"151","Yemen","3.38","0.29","1.16","0.46","0.14","0.08","0.11","0.00","2019"
"152","Rwanda","3.33","0.36","0.71","0.61","0.56","0.41","0.22","0.00","2019"
"153","Tanzania","3.23","0.48","0.89","0.50","0.42","0.15","0.28","0.00","2019"
"154","Afghanistan","3.20","0.35","0.52","0.36","0.00","0.03","0.16","0.00","2019"
"155","Central African Republic","3.08","0.03","0.00","0.11","0.23","0.04","0.24","0.00","2019"
"156","South Sudan","2.85","0.31","0.58","0.30","0.01","0.09","0.20","0.00","2019"
